area_name,year,quarter,time_period,rent_growth,population_growth,housing_completions,rent_level,ppi_dublin_all,ppi_nat_ex_dublin_all,ppi_national_all,mortgage_loan_book_n,arrears_90d_n,arrears_720d_n,arrears_90d_rate,arrears_720d_rate,log_housing_completions,log_rent_level,log_ppi_national,log_ppi_dublin,completions_per_100_loans,rent_level_lag_4,rent_level_growth_yoy,pred_arrears_90d_n,pred_arrears_90d_rate,pred_rent_level,pred_housing_stress,pred_housing_stress_score,cluster,cluster_label,predicted_classification_glm,rent_growth_score_x,population_growth_score_x,rent_level_score_x,arrears_score_x,completions_score_x,top_driver_tuples,dominant_model_driver,top_3_model_drivers,factual_explanation,semi_factual_explanation,counterfactual_explanation,llm_context_summary,topic_tags,entity_type,source_dataset,counterfactual_precise
Carlow,2018,1,2018Q1,7.174631139,1.215277778,855.0827136,774.45,29.35833333,27.10833333,29.14166667,250,35,7,0.14,0.028,6.752367,6.6521531,3.372168994,3.379576436,342.0330854,,,49.38456552,0.197538262,1045.84562,206.5945262,42.82050624,0,High pressure growth areas,Stable,21.23378897,13.89887349,22.72420332,24.41698953,68.74348418,"[('limited housing supply', 68.74348417544405), ('arrears risk', 24.41698953194562), ('rent level', 22.724203320845483)]",limited housing supply,"limited housing supply, arrears risk, rent level","Carlow (2018Q1) is estimate to be in Stable with a housing stress score of 42.8. The dominant driver is limited housing supply. Key signals are rent growth of 7.2%, population growth of 1.2%, housing completions of 855, estimate rent level of 1046, and estimate arrears rate of 0.198. Top drivers: limited housing supply, arrears risk, rent level.","Carlow (2018Q1) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Stable.","To move Carlow (2018Q1) from Stable to Lower pressure, the model suggests improving supply conditions. A practical counterfactual is a meaningful increase in completions or a reduction in supply bottlenecks. The current stress score of 42.8 would need to fall by about 17.8 points.",Carlow 2018Q1 | class=Stable | stress_score=42.8 | pred_arrears_rate=0.198 | pred_rent_level=1046 | rent_growth=7.2 | population_growth=1.2 | housing_completions=855 | cluster=High pressure growth areas | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Carlow (2018Q1) down from Stable, the model suggests a reduction of about 17.8 stress-score points. A model-based counterfactual is to reduce rent growth by 2401.86 percentage points (about 33477.1% relative to current rent growth) OR increase population growth by 94.99 percentage points (about 7815.9% relative to current population growth) OR reduce housing completions by 100.0%."
Carlow,2020,4,2020Q4,4.53984527,1.01010101,855.0827136,870.88,26.675,27.13333333,27.925,253,31,7,0.122529644,0.027667984,6.752367,6.769504195,3.329522345,3.283726797,337.9773572,826.31,5.393859447,49.68716212,0.196391945,923.6553519,181.3984712,44.31877727,0,High pressure growth areas,Stable,87.70190314,41.01352092,25.07609297,34.61345652,68.74348418,"[('rent growth', 87.7019031397267), ('limited housing supply', 68.74348417544405), ('population growth', 41.01352092424167)]",rent growth,"rent growth, limited housing supply, population growth","Carlow (2020Q4) is estimate to be in Stable with a housing stress score of 44.3. The dominant driver is rent growth. Key signals are rent growth of 4.5%, population growth of 1.0%, housing completions of 855, estimate rent level of 924, and estimate arrears rate of 0.196. Top drivers: rent growth, limited housing supply, population growth.","Carlow (2020Q4) is near a less pressured scenario. If rent growth had been somewhat lower this quarter, the estimate housing stress would ease, though the area may still remain in Stable.","To move Carlow (2020Q4) from Stable to Lower pressure, the model suggests lower rent escalation. A plausible counterfactual is slower rent growth over the quarter or stronger supply response. The current stress score of 44.3 would need to fall by about 19.3 points.",Carlow 2020Q4 | class=Stable | stress_score=44.3 | pred_arrears_rate=0.196 | pred_rent_level=924 | rent_growth=4.5 | population_growth=1.0 | housing_completions=855 | cluster=High pressure growth areas | dominant_driver=rent growth,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Carlow (2020Q4) down from Stable, the model suggests a reduction of about 19.3 stress-score points. A model-based counterfactual is to reduce rent growth by 2400.71 percentage points (about 52881.0% relative to current rent growth) OR increase population growth by 94.94 percentage points (about 9399.1% relative to current population growth) OR reduce housing completions by 100.0%."
Carlow,2021,1,2021Q1,5.065564287,1.333333333,339.1182084,926.86,27.575,28.18333333,28.93333333,251,31,6,0.123505976,0.023904382,5.829293229,6.831802529,3.364994333,3.316909565,135.1068559,870.88,6.427980893,46.41120807,0.184905211,776.8855687,143.6501903,43.1009417,0,High pressure growth areas,Stable,89.69215687,87.84673767,26.60792033,36.28905144,68.74348417,"[('rent growth', 89.6921568685578), ('population growth', 87.84673767234175), ('limited housing supply', 68.74348416590243)]",rent growth,"rent growth, population growth, limited housing supply","Carlow (2021Q1) is estimate to be in Stable with a housing stress score of 43.1. The dominant driver is rent growth. Key signals are rent growth of 5.1%, population growth of 1.3%, housing completions of 339, estimate rent level of 777, and estimate arrears rate of 0.185. Top drivers: rent growth, population growth, limited housing supply.","Carlow (2021Q1) is near a less pressured scenario. If rent growth had been somewhat lower this quarter, the estimate housing stress would ease, though the area may still remain in Stable.","To move Carlow (2021Q1) from Stable to Lower pressure, the model suggests lower rent escalation. A plausible counterfactual is slower rent growth over the quarter or stronger supply response. The current stress score of 43.1 would need to fall by about 18.1 points.",Carlow 2021Q1 | class=Stable | stress_score=43.1 | pred_arrears_rate=0.185 | pred_rent_level=777 | rent_growth=5.1 | population_growth=1.3 | housing_completions=339 | cluster=High pressure growth areas | dominant_driver=rent growth,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Carlow (2021Q1) down from Stable, the model suggests a reduction of about 18.1 stress-score points. A model-based counterfactual is to reduce rent growth by 2388.84 percentage points (about 47158.5% relative to current rent growth) OR increase population growth by 94.47 percentage points (about 7085.3% relative to current population growth) OR reduce housing completions by 100.0%."
Carlow,2021,2,2021Q2,5.183061578,1.333333333,390.5388285,926.86,29.625,29.5,30.60833333,248,24,6,0.096774194,0.024193548,5.970084689,6.831802529,3.421272303,3.388618599,157.4753341,870.88,6.427980893,43.05165534,0.173595384,838.4528274,145.5515409,42.78107626,0,High pressure growth areas,Stable,75.69987194,87.84673767,26.60792033,15.34504929,68.74348417,"[('population growth', 87.84673767234175), ('rent growth', 75.69987194110513), ('limited housing supply', 68.74348417336603)]",population growth,"population growth, rent growth, limited housing supply","Carlow (2021Q2) is estimate to be in Stable with a housing stress score of 42.8. The dominant driver is population growth. Key signals are rent growth of 5.2%, population growth of 1.3%, housing completions of 391, estimate rent level of 838, and estimate arrears rate of 0.174. Top drivers: population growth, rent growth, limited housing supply.","Carlow (2021Q2) is close to a less pressured outcome. If demand growth had been slightly weaker or supply had kept pace better, the model would assign a somewhat lower stress score, even if classification did not fully change from Stable.","To move Carlow (2021Q2) from Stable to Lower pressure, the model suggests reducing the demand-supply imbalance. A plausible counterfactual is higher supply growth alongside current demand conditions. The current stress score of 42.8 would need to fall by about 17.8 points.",Carlow 2021Q2 | class=Stable | stress_score=42.8 | pred_arrears_rate=0.174 | pred_rent_level=838 | rent_growth=5.2 | population_growth=1.3 | housing_completions=391 | cluster=High pressure growth areas | dominant_driver=population growth,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Carlow (2021Q2) down from Stable, the model suggests a reduction of about 17.8 stress-score points. A model-based counterfactual is to reduce rent growth by 2376.41 percentage points (about 45849.5% relative to current rent growth) OR increase population growth by 93.98 percentage points (about 7048.4% relative to current population growth) OR reduce housing completions by 100.0%."
Carlow,2021,3,2021Q3,6.141825961,1.333333333,365.258326,926.86,32.73333333,33.30833333,34.16666667,247,24,6,0.097165992,0.024291498,5.903338893,6.831802529,3.53125051,3.488393927,147.8778648,870.88,6.427980893,38.72452668,0.15677946,871.6309768,136.6538341,42.74113954,0,High pressure growth areas,Stable,73.71563688,87.84673767,26.60792033,31.1489276,68.74348418,"[('population growth', 87.84673767234175), ('rent growth', 73.71563688347369), ('limited housing supply', 68.74348417528138)]",population growth,"population growth, rent growth, limited housing supply","Carlow (2021Q3) is estimate to be in Stable with a housing stress score of 42.7. The dominant driver is population growth. Key signals are rent growth of 6.1%, population growth of 1.3%, housing completions of 365, estimate rent level of 872, and estimate arrears rate of 0.157. Top drivers: population growth, rent growth, limited housing supply.","Carlow (2021Q3) is close to a less pressured outcome. If demand growth had been slightly weaker or supply had kept pace better, the model would assign a somewhat lower stress score, even if classification did not fully change from Stable.","To move Carlow (2021Q3) from Stable to Lower pressure, the model suggests reducing the demand-supply imbalance. A plausible counterfactual is higher supply growth alongside current demand conditions. The current stress score of 42.7 would need to fall by about 17.7 points.",Carlow 2021Q3 | class=Stable | stress_score=42.7 | pred_arrears_rate=0.157 | pred_rent_level=872 | rent_growth=6.1 | population_growth=1.3 | housing_completions=365 | cluster=High pressure growth areas | dominant_driver=population growth,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Carlow (2021Q3) down from Stable, the model suggests a reduction of about 17.7 stress-score points. A model-based counterfactual is to reduce rent growth by 2356.34 percentage points (about 38365.5% relative to current rent growth) OR increase population growth by 93.19 percentage points (about 6988.9% relative to current population growth) OR reduce housing completions by 100.0%."
Carlow,2021,4,2021Q4,6.609384577,1.333333333,493.8880232,926.86,33.83333333,35.36666667,35.84166667,252,21,7,0.083333333,0.027777778,6.204331521,6.831802529,3.57911109,3.52144651,195.9873108,870.88,6.427980893,35.70561376,0.141688943,1004.791506,142.3678469,42.81284926,0,High pressure growth areas,Stable,57.88307127,87.84673767,26.60792033,25.62280207,68.74348419,"[('population growth', 87.84673767234175), ('limited housing supply', 68.74348418959481), ('rent growth', 57.88307127145588)]",population growth,"population growth, limited housing supply, rent growth","Carlow (2021Q4) is estimate to be in Stable with a housing stress score of 42.8. The dominant driver is population growth. Key signals are rent growth of 6.6%, population growth of 1.3%, housing completions of 494, estimate rent level of 1005, and estimate arrears rate of 0.142. Top drivers: population growth, limited housing supply, rent growth.","Carlow (2021Q4) is close to a less pressured outcome. If demand growth had been slightly weaker or supply had kept pace better, the model would assign a somewhat lower stress score, even if classification did not fully change from Stable.","To move Carlow (2021Q4) from Stable to Lower pressure, the model suggests reducing the demand-supply imbalance. A plausible counterfactual is higher supply growth alongside current demand conditions. The current stress score of 42.8 would need to fall by about 17.8 points.",Carlow 2021Q4 | class=Stable | stress_score=42.8 | pred_arrears_rate=0.142 | pred_rent_level=1005 | rent_growth=6.6 | population_growth=1.3 | housing_completions=494 | cluster=High pressure growth areas | dominant_driver=population growth,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Carlow (2021Q4) down from Stable, the model suggests a reduction of about 17.8 stress-score points. A model-based counterfactual is to reduce rent growth by 2336.41 percentage points (about 35349.8% relative to current rent growth) OR increase population growth by 92.40 percentage points (about 6929.8% relative to current population growth) OR reduce housing completions by 100.0%."
Carlow,2022,1,2022Q1,7.035273874,2.138157895,484.4713291,1015.12,33.975,36.175,36.4,251,22,6,0.087649402,0.023904382,6.185120232,6.922762111,3.594568775,3.52562496,193.0164658,926.86,9.522473729,32.95636495,0.131300259,1206.874227,158.4628983,42.99144641,0,High pressure growth areas,Stable,50.9218825,66.29228926,27.0937365,31.1718069,68.74348416,"[('limited housing supply', 68.74348416045191), ('population growth', 66.29228925879062), ('rent growth', 50.92188250319408)]",limited housing supply,"limited housing supply, population growth, rent growth","Carlow (2022Q1) is estimate to be in Stable with a housing stress score of 43.0. The dominant driver is limited housing supply. Key signals are rent growth of 7.0%, population growth of 2.1%, housing completions of 484, estimate rent level of 1207, and estimate arrears rate of 0.131. Top drivers: limited housing supply, population growth, rent growth.","Carlow (2022Q1) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Stable.","To move Carlow (2022Q1) from Stable to Lower pressure, the model suggests improving supply conditions. A practical counterfactual is a meaningful increase in completions or a reduction in supply bottlenecks. The current stress score of 43.0 would need to fall by about 18.0 points.",Carlow 2022Q1 | class=Stable | stress_score=43.0 | pred_arrears_rate=0.131 | pred_rent_level=1207 | rent_growth=7.0 | population_growth=2.1 | housing_completions=484 | cluster=High pressure growth areas | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Carlow (2022Q1) down from Stable, the model suggests a reduction of about 18.0 stress-score points. A model-based counterfactual is to reduce rent growth by 2321.41 percentage points (about 32996.7% relative to current rent growth) OR increase population growth by 91.80 percentage points (about 4293.6% relative to current population growth) OR reduce housing completions by 100.0%."
Carlow,2022,2,2022Q2,8.31308061,2.138157895,596.4166762,1015.12,34.05,36.45833333,36.6,261,25,6,0.095785441,0.022988506,6.39261482,6.922762111,3.60004824,3.527830033,228.5121365,926.86,9.522473729,36.09873206,0.138309318,1202.471933,166.3130732,42.89969281,0,High pressure growth areas,Stable,47.32934543,66.29228926,27.0937365,33.96416968,68.74348418,"[('limited housing supply', 68.74348417856585), ('population growth', 66.29228925879062), ('rent growth', 47.32934543388624)]",limited housing supply,"limited housing supply, population growth, rent growth","Carlow (2022Q2) is estimate to be in Stable with a housing stress score of 42.9. The dominant driver is limited housing supply. Key signals are rent growth of 8.3%, population growth of 2.1%, housing completions of 596, estimate rent level of 1202, and estimate arrears rate of 0.138. Top drivers: limited housing supply, population growth, rent growth.","Carlow (2022Q2) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Stable.","To move Carlow (2022Q2) from Stable to Lower pressure, the model suggests improving supply conditions. A practical counterfactual is a meaningful increase in completions or a reduction in supply bottlenecks. The current stress score of 42.9 would need to fall by about 17.9 points.",Carlow 2022Q2 | class=Stable | stress_score=42.9 | pred_arrears_rate=0.138 | pred_rent_level=1202 | rent_growth=8.3 | population_growth=2.1 | housing_completions=596 | cluster=High pressure growth areas | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Carlow (2022Q2) down from Stable, the model suggests a reduction of about 17.9 stress-score points. A model-based counterfactual is to reduce rent growth by 2331.65 percentage points (about 28048.0% relative to current rent growth) OR increase population growth by 92.21 percentage points (about 4312.5% relative to current population growth) OR reduce housing completions by 100.0%."
Carlow,2022,3,2022Q3,10.02953032,2.138157895,581.0217488,1015.12,34.95833333,36.75833333,37.225,254,29,7,0.114173228,0.027559055,6.366507816,6.922762111,3.616980579,3.554156876,228.74872,926.86,9.522473729,37.41144953,0.147289171,1091.467219,160.7613023,43.30030351,0,High pressure growth areas,Stable,56.25805798,66.29228926,27.0937365,3.423422684,68.74348417,"[('limited housing supply', 68.74348416824049), ('population growth', 66.29228925879062), ('rent growth', 56.25805798277072)]",limited housing supply,"limited housing supply, population growth, rent growth","Carlow (2022Q3) is estimate to be in Stable with a housing stress score of 43.3. The dominant driver is limited housing supply. Key signals are rent growth of 10.0%, population growth of 2.1%, housing completions of 581, estimate rent level of 1091, and estimate arrears rate of 0.147. Top drivers: limited housing supply, population growth, rent growth.","Carlow (2022Q3) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Stable.","To move Carlow (2022Q3) from Stable to Lower pressure, the model suggests improving supply conditions. A practical counterfactual is a meaningful increase in completions or a reduction in supply bottlenecks. The current stress score of 43.3 would need to fall by about 18.3 points.",Carlow 2022Q3 | class=Stable | stress_score=43.3 | pred_arrears_rate=0.147 | pred_rent_level=1091 | rent_growth=10.0 | population_growth=2.1 | housing_completions=581 | cluster=High pressure growth areas | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Carlow (2022Q3) down from Stable, the model suggests a reduction of about 18.3 stress-score points. A model-based counterfactual is to reduce rent growth by 2344.04 percentage points (about 23371.4% relative to current rent growth) OR increase population growth by 92.70 percentage points (about 4335.5% relative to current population growth) OR reduce housing completions by 100.0%."
Carlow,2022,4,2022Q4,10.9321267,2.138157895,647.5637824,1015.12,33.59166667,35.98333333,36.2,265,20,5,0.075471698,0.018867925,6.474760353,6.922762111,3.589059119,3.51427802,244.3636915,926.86,9.522473729,40.13408723,0.151449386,1037.486419,157.126681,43.3571628,0,High pressure growth areas,Stable,59.15985586,66.29228926,27.0937365,26.36098199,68.74348418,"[('limited housing supply', 68.7434841779662), ('population growth', 66.29228925879062), ('rent growth', 59.159855862356466)]",limited housing supply,"limited housing supply, population growth, rent growth","Carlow (2022Q4) is estimate to be in Stable with a housing stress score of 43.4. The dominant driver is limited housing supply. Key signals are rent growth of 10.9%, population growth of 2.1%, housing completions of 648, estimate rent level of 1037, and estimate arrears rate of 0.151. Top drivers: limited housing supply, population growth, rent growth.","Carlow (2022Q4) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Stable.","To move Carlow (2022Q4) from Stable to Lower pressure, the model suggests improving supply conditions. A practical counterfactual is a meaningful increase in completions or a reduction in supply bottlenecks. The current stress score of 43.4 would need to fall by about 18.4 points.",Carlow 2022Q4 | class=Stable | stress_score=43.4 | pred_arrears_rate=0.151 | pred_rent_level=1037 | rent_growth=10.9 | population_growth=2.1 | housing_completions=648 | cluster=High pressure growth areas | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Carlow (2022Q4) down from Stable, the model suggests a reduction of about 18.4 stress-score points. A model-based counterfactual is to reduce rent growth by 2349.53 percentage points (about 21492.0% relative to current rent growth) OR increase population growth by 92.92 percentage points (about 4345.6% relative to current population growth) OR reduce housing completions by 100.0%."
Carlow,2023,1,2023Q1,8.471942384,1.93236715,580.3575007,1101.96,31.18333333,34.75833333,34.43333333,265,25,5,0.094339623,0.018867925,6.365365887,7.004845691,3.539025087,3.439883764,219.0028305,1015.12,8.554653637,40.32350431,0.152164167,1133.353409,172.4557777,41.69416925,0,High pressure growth areas,Stable,60.03845223,55.77633161,26.82332096,35.95868995,68.74348418,"[('limited housing supply', 68.74348417564644), ('rent growth', 60.03845222647665), ('population growth', 55.77633160851445)]",limited housing supply,"limited housing supply, rent growth, population growth","Carlow (2023Q1) is estimate to be in Stable with a housing stress score of 41.7. The dominant driver is limited housing supply. Key signals are rent growth of 8.5%, population growth of 1.9%, housing completions of 580, estimate rent level of 1133, and estimate arrears rate of 0.152. Top drivers: limited housing supply, rent growth, population growth.","Carlow (2023Q1) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Stable.","To move Carlow (2023Q1) from Stable to Lower pressure, the model suggests improving supply conditions. A practical counterfactual is a meaningful increase in completions or a reduction in supply bottlenecks. The current stress score of 41.7 would need to fall by about 16.7 points.",Carlow 2023Q1 | class=Stable | stress_score=41.7 | pred_arrears_rate=0.152 | pred_rent_level=1133 | rent_growth=8.5 | population_growth=1.9 | housing_completions=580 | cluster=High pressure growth areas | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Carlow (2023Q1) down from Stable, the model suggests a reduction of about 16.7 stress-score points. A model-based counterfactual is to reduce rent growth by 2350.46 percentage points (about 27744.0% relative to current rent growth) OR increase population growth by 92.95 percentage points (about 4810.3% relative to current population growth) OR reduce housing completions by 100.0%."
Carlow,2023,2,2023Q2,8.637574182,1.93236715,567.2679052,1101.96,30.14166667,34.55833333,33.85833333,263,21,5,0.079847909,0.019011407,6.342592972,7.004845691,3.522185153,3.405908489,215.6912187,1015.12,8.554653637,42.01572123,0.159755594,1036.264426,165.549039,41.69204175,0,High pressure growth areas,Stable,47.33960419,55.77633161,26.82332096,27.033609,68.74348418,"[('limited housing supply', 68.74348418172369), ('population growth', 55.77633160851445), ('rent growth', 47.33960419257371)]",limited housing supply,"limited housing supply, population growth, rent growth","Carlow (2023Q2) is estimate to be in Stable with a housing stress score of 41.7. The dominant driver is limited housing supply. Key signals are rent growth of 8.6%, population growth of 1.9%, housing completions of 567, estimate rent level of 1036, and estimate arrears rate of 0.160. Top drivers: limited housing supply, population growth, rent growth.","Carlow (2023Q2) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Stable.","To move Carlow (2023Q2) from Stable to Lower pressure, the model suggests improving supply conditions. A practical counterfactual is a meaningful increase in completions or a reduction in supply bottlenecks. The current stress score of 41.7 would need to fall by about 16.7 points.",Carlow 2023Q2 | class=Stable | stress_score=41.7 | pred_arrears_rate=0.160 | pred_rent_level=1036 | rent_growth=8.6 | population_growth=1.9 | housing_completions=567 | cluster=High pressure growth areas | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Carlow (2023Q2) down from Stable, the model suggests a reduction of about 16.7 stress-score points. A model-based counterfactual is to reduce rent growth by 2360.05 percentage points (about 27323.0% relative to current rent growth) OR increase population growth by 93.33 percentage points (about 4829.9% relative to current population growth) OR reduce housing completions by 100.0%."
